name,address,latitude,longitude,price,stars,business_type,kitchen_type,veggy,GoodForKids,RestaurantsDelivery,WiFi,Alcohol,OutdoorSeating,breakfast,brunch,lunch,dinner,dessert,latenight,romantic,upscale,casual,trendy,classy,review_count,parking,Sunday_open,Sunday_close,Monday_open,Monday_close,Tuesday_open,Tuesday_close,Wednesday_open,Wednesday_close,Thursday_open,Thursday_close,Friday_open,Friday_close,Saturday_open,Saturday_close
Big Boy Restaurant,12920 Brookpark Rd,41.4188318,-81.7799975,1,3.0,Sandwiches,other,False,True,False,False,False,False,True,False,True,True,True,True,False,False,True,False,False,36,True,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,0:00:00,7:00:00,0:00:00
Campbell's Sweets Factory,2084 W 25th St,41.483058500000006,-81.7026763,1,4.5,Cafe,other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,68,False,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,21:00:00,10:00:00,21:00:00
Nipa Hut Oriental Food Mart,6775 W 130th St,41.379540000000006,-81.7843625,2,4.0,other,other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37,True,,,8:30:00,19:30:00,8:30:00,19:30:00,8:30:00,19:30:00,8:30:00,19:30:00,8:30:00,19:30:00,8:30:00,19:30:00
Boaz Cafe,2549 Lorain Ave,41.483713,-81.704089,1,4.5,Sandwiches,Mediterranean,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,209,False,11:00:00,18:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00
Arby's,2203 Chester Ave,41.5038872,-81.67495727,1,4.0,Sandwiches,other,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,6:00:00,21:00:00,6:00:00,0:00:00,6:00:00,0:00:00,6:00:00,0:00:00,6:00:00,0:00:00,6:00:00,1:00:00,6:00:00,1:00:00
Shake Shack,601 Euclid Ave,41.500334,-81.689174,,4.0,Fast Food,American,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40,False,11:00:00,22:00:00,,,11:00:00,17:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,11:00:00,23:00:00
Janelle's Restaurant,12508 St Clair Ave,41.541393,-81.59679100000001,1,5.0,other,American,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,True,,,7:00:00,16:00:00,7:00:00,16:00:00,7:00:00,16:00:00,7:00:00,16:00:00,7:00:00,16:00:00,7:00:00,16:00:00
Royal Donut,5759 State Rd,41.4059869,-81.7099559,1,4.0,other,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23,True,,,,,,,,,,,,,,
Velvet Tango Room,2095 Columbus Rd,41.483895000000004,-81.7000678,3,4.5,Bar,other,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,313,False,,,16:30:00,1:00:00,16:30:00,1:00:00,16:30:00,1:00:00,16:30:00,1:00:00,16:30:00,1:00:00,18:00:00,1:00:00
Chili Peppers,869 E 185th St,41.5838848,-81.54955129999999,1,4.0,other,Mexican,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,88,True,12:00:00,20:00:00,9:00:00,21:30:00,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,21:30:00
Rocky's Pizza,6168 Broadview Rd,41.3959238,-81.68796929999999,2,4.0,Pizza,other,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,25,False,,,,,,,,,,,,,,
Zanzibar Soul Fusion,627 Prospect Ave E,41.4987243,-81.6883557,2,3.5,other,Southern,False,True,True,True,True,True,False,True,False,True,False,False,False,False,True,False,True,267,True,10:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,0:00:00,10:00:00,0:00:00
Map of Thailand,"3710 Payne Ave, Ste 106",41.5095919,-81.662275,2,4.5,other,Thai,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,223,True,,,11:30:00,21:00:00,11:30:00,21:00:00,11:30:00,21:00:00,11:30:00,21:00:00,11:30:00,21:00:00,11:30:00,21:30:00
Lava Lounge,1307 Auburn Ave,41.475914700000004,-81.6907885,2,4.0,Bar,other,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,83,False,17:00:00,23:00:00,16:00:00,0:00:00,16:00:00,0:00:00,16:00:00,0:00:00,16:00:00,0:00:00,16:00:00,2:30:00,16:00:00,2:30:00
Taco Bell Cantina,200 Euclid Avenue,41.49931041,-81.6915189,1,3.0,Fast Food,Mexican,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,49,False,9:00:00,1:30:00,9:00:00,1:30:00,9:00:00,1:30:00,9:00:00,1:30:00,9:00:00,1:30:00,9:00:00,3:30:00,9:00:00,3:30:00
The Palazzo Restaurant,10031 Detroit Ave,41.4796057,-81.7539453,,5.0,other,Italian,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,19,True,16:00:00,21:00:00,,,16:00:00,22:00:00,16:00:00,22:00:00,16:00:00,22:00:00,16:00:00,23:00:00,16:00:00,23:00:00
The Kensington Pub,2260 Lee Rd,41.4980667,-81.5655983,,4.5,Bar,American,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,False,17:00:00,2:00:00,17:00:00,2:00:00,17:00:00,2:00:00,17:00:00,2:00:00,17:00:00,2:00:00,17:00:00,2:00:00,17:00:00,2:00:00
Office,8800 Pearl Rd,41.345250899999996,-81.8255316,,3.5,Pizza,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,False,,,,,,,,,,,,,,
Civilization,2366 W 11th St,41.4798463,-81.6895912,1,4.0,Cafe,other,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,119,False,8:00:00,18:00:00,7:00:00,19:00:00,7:00:00,19:00:00,7:00:00,19:00:00,7:00:00,19:00:00,7:00:00,23:00:00,8:00:00,23:00:00
Elements Bistro,2300 Euclid Ave,41.5015955,-81.6727615,2,4.5,other,American,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,True,False,21,False,,,11:00:00,16:00:00,11:00:00,16:00:00,11:00:00,16:00:00,11:00:00,16:00:00,11:00:00,16:00:00,,
Victory Alley,721 Bolivar Rd,41.4974188,-81.6860444,1,3.0,Bar,other,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,18,False,11:00:00,23:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00
Little Caesars,5721 Turney Rd,41.4076669,-81.598679,1,2.0,Pizza,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,8:00:00,20:00:00,8:00:00,20:30:00,8:00:00,20:00:00,8:00:00,20:00:00,8:00:00,20:00:00,8:00:00,20:00:00,8:00:00,20:00:00
Rowley Inn,1104 Rowley Ave,41.46899929999999,-81.6878849,2,4.5,Bar,American,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,171,False,5:30:00,2:00:00,8:00:00,0:00:00,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,23:00:00,5:30:00,22:00:00,5:30:00,23:00:00
Thai Elephant Restaurant,16610 Lorain Ave,41.450942700000006,-81.8139555,2,4.0,other,Thai,False,True,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,106,False,17:00:00,21:00:00,,,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00
China Dragon Restaurant,11421 Buckeye Rd,41.4826303,-81.60585340000002,2,2.0,other,Chinese,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,,,,,,,,,,,,,,
Harry Buffalo,2120 East 4th St,41.4978078,-81.68990747,2,3.5,Bar,American,False,True,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,251,False,11:00:00,2:00:00,11:00:00,2:00:00,11:00:00,2:00:00,11:00:00,2:00:00,11:00:00,2:00:00,11:00:00,2:00:00,11:00:00,2:00:00
Zanzibar Soul Fusion,13225 Shaker Square,41.4841699,-81.5897353,2,3.5,other,Southern,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,True,214,False,11:00:00,23:00:00,17:00:00,23:00:00,17:00:00,23:00:00,17:00:00,23:00:00,17:00:00,23:00:00,11:00:00,1:00:00,11:00:00,1:00:00
Hatfield's Goode Grub,16700 Lorain Ave,41.45071929,-81.81398696,2,4.5,Food Trucks,Southern,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,121,True,8:00:00,20:00:00,,,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,9:00:00,1:00:00,9:00:00,1:00:00
Good To Go,1360 E 9th St,41.5034489,-81.6900778,,5.0,Cafe,other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,,,7:00:00,16:00:00,7:00:00,16:00:00,7:00:00,16:00:00,7:00:00,16:00:00,7:00:00,16:00:00,,
Old Fashion Hot Dogs,4008 Lorain Ave,41.4805523,-81.7134136,1,4.5,Sandwiches,other,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,80,False,11:00:00,17:00:00,10:00:00,1:00:00,10:00:00,1:00:00,10:00:00,1:00:00,10:00:00,1:00:00,10:00:00,3:00:00,10:00:00,3:00:00
Five Guys,3273 Steelyard Dr,41.464527600000004,-81.6870377,1,4.0,Fast Food,American,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,23,True,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00
Literary Tavern,1031 Literary Rd,41.480252,-81.68847199999999,,5.0,Bar,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7,False,,,12:00:00,1:00:00,12:00:00,1:00:00,12:00:00,1:00:00,12:00:00,1:00:00,12:00:00,1:00:00,16:00:00,1:00:00
Parallax Restaurant and Lounge,2179 W 11th St,41.482406,-81.68906,3,4.0,Bar,Asian Fusion,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,233,True,,,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,0:00:00,17:00:00,0:00:00
Omar's Seafood & Grill,12520 St Clair Ave,41.541556400000005,-81.5966002,2,3.5,other,other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15,False,10:00:00,23:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,23:00:00
Souper Market,1900 E 6th St,41.5005885,-81.6897623,,5.0,other,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,,,,,,,,,,,,,,
Sí Señor Mexican Restaurant,16800 Lorain Ave,41.450818299999995,-81.814615,2,4.0,other,Mexican,False,True,False,True,True,True,False,False,True,True,False,False,False,False,True,False,False,99,True,11:30:00,21:00:00,,,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:30:00,12:00:00,22:30:00
Taco Bell,5840 Memphis Avenue,41.439816,-81.726985,1,1.5,Fast Food,Mexican,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16,False,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,23:00:00
Indies,530 Euclid Ave,41.4997445,-81.68982981,1,4.5,other,Indian,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,69,False,,,8:30:00,17:30:00,8:30:00,17:30:00,8:30:00,17:30:00,8:30:00,17:30:00,8:30:00,17:30:00,,
Shake Shack,5300 Riverside Dr,41.41054916,-81.83869654,,3.0,Burgers,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,False,5:00:00,19:00:00,5:00:00,19:00:00,5:00:00,19:00:00,5:00:00,19:00:00,5:00:00,19:00:00,5:00:00,19:00:00,5:00:00,19:00:00
Ruth's Chris Steak House,"200 Public Sq, Ste 104",41.500040399999996,-81.69223840000001,3,4.0,Bar,American,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,83,True,16:00:00,21:00:00,17:00:00,22:00:00,16:00:00,22:30:00,17:00:00,22:00:00,17:00:00,22:00:00,16:30:00,22:30:00,16:30:00,22:30:00
John John's Seafood,15828 Euclid Ave,41.541570899999996,-81.56990090000001,2,4.5,other,other,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00
Good Olde Daze,6001 State Rd,41.3998073,-81.7101937,,3.5,Sandwiches,American,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False,,,,,,,,,,,,,,
La Morenita,3156 W 25th St,41.46825863,-81.70014862,1,5.0,other,Latin American,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,21:00:00
China House,7413 Memphis Ave,41.439821200000004,-81.7363194,1,2.0,other,Chinese,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,True,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00
Dimitri's Family Restaurant,10945 Lorain Ave,41.4637154,-81.76250879999999,1,2.0,other,American,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12,False,6:00:00,6:00:00,6:00:00,6:00:00,6:00:00,6:00:00,6:00:00,6:00:00,6:00:00,6:00:00,6:00:00,6:00:00,6:00:00,6:00:00
McDonald's,3782 W 150th St,41.45149917,-81.80190459,1,1.5,Cafe,other,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,32,False,5:00:00,4:00:00,5:00:00,4:00:00,5:00:00,4:00:00,5:00:00,4:00:00,5:00:00,4:00:00,5:00:00,4:00:00,5:00:00,4:00:00
Sammy's Beach Bar & Grill,"5300 Riverside Dr, Concourse A",41.41240532,-81.83864946,2,1.5,Bar,American,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,135,False,5:00:00,20:00:00,5:00:00,20:00:00,5:00:00,20:00:00,5:00:00,20:00:00,5:00:00,20:00:00,5:00:00,20:00:00,5:00:00,19:00:00
Georgio Oven Fresh Pizza,22019 Emery Rd,41.4355949,-81.5236064,2,1.5,Pizza,other,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,12:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,11:00:00,23:00:00
Taco Bell,1531 W. 117th Street,41.479907,-81.768805,1,3.0,Fast Food,Mexican,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16,False,7:00:00,4:00:00,7:00:00,4:00:00,7:00:00,4:00:00,7:00:00,4:00:00,7:00:00,4:00:00,7:00:00,4:00:00,7:00:00,4:00:00
Edison's Pizza Kitchen,2373 Professor Ave,41.4802453,-81.6849536,2,4.0,Pizza,other,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,192,False,14:00:00,22:00:00,16:00:00,0:00:00,16:00:00,0:00:00,16:00:00,0:00:00,16:00:00,0:00:00,16:00:00,2:30:00,13:00:00,2:30:00
Lady Luck MTS Bar & Grill,19309 Nottingham Rd,41.571662700000005,-81.5435792,2,5.0,Bar,American,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,5,True,11:30:00,0:00:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,16:00:00,2:30:00,11:00:00,2:30:00,15:00:00,2:30:00
Pho Thang Cafe,815 Superior Ave E,41.502443299999996,-81.68935259999999,2,4.0,other,Vietnamese,False,True,True,True,True,False,False,False,True,True,False,False,False,False,True,False,True,285,False,11:00:00,19:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00
Ohio Kabob Grill,3359 W 117 St,41.4611581,-81.76853359999998,2,4.5,Fast Food,Mediterranean,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,120,True,11:00:00,21:00:00,16:00:00,21:00:00,16:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00
Mike & Dee's Diner,"629 Euclid Ave, Ste 102",41.5001855,-81.688767,1,4.0,Event Planning & Services,other,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,74,True,,,6:30:00,14:00:00,6:30:00,14:00:00,6:30:00,14:00:00,6:30:00,14:00:00,6:30:00,14:00:00,8:00:00,13:00:00
Guys Pizza Co,538 Superior Ave,41.5010667,-81.6902877,1,3.0,Pizza,other,False,True,True,True,False,False,False,False,True,True,False,True,False,False,True,False,False,133,False,11:00:00,0:30:00,11:00:00,0:30:00,11:00:00,0:30:00,11:00:00,0:30:00,11:00:00,0:30:00,11:00:00,3:30:00,11:00:00,3:30:00
Fahrenheit,2417 Professor Ave,41.479727399999994,-81.68450849999999,3,4.0,Bar,American,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,302,True,10:30:00,15:30:00,17:00:00,23:00:00,17:00:00,23:00:00,17:00:00,23:00:00,17:00:00,23:00:00,17:00:00,1:00:00,17:00:00,1:00:00
McDonald's,1540 E 55th St,41.51675081,-81.65247538,1,3.5,Cafe,other,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,5:00:00,4:00:00,5:00:00,4:00:00,5:00:00,4:00:00,5:00:00,4:00:00,5:00:00,4:00:00,5:00:00,4:00:00,5:00:00,4:00:00
Chipotle Mexican Grill,11452 Euclid Ave,41.50979483,-81.60396249,1,1.5,Fast Food,Mexican,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,72,False,10:45:00,22:00:00,10:45:00,22:00:00,10:45:00,22:00:00,10:45:00,22:00:00,10:45:00,22:00:00,10:45:00,22:00:00,10:45:00,22:00:00
Wilbert's Food & Music,812 Huron Ave,41.49791643,-81.68587467,1,4.0,Bar,American,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,73,True,10:00:00,0:00:00,9:00:00,0:00:00,9:00:00,0:00:00,9:00:00,0:00:00,9:00:00,0:00:00,9:00:00,2:00:00,9:00:00,2:00:00
City Tap,748 Prospect Ave E,41.49855170000001,-81.687095,2,3.5,Bar,American,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,144,False,11:00:00,2:30:00,18:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00
EDWINS Leadership and Restaurant Institute,13101 Shaker Sq,41.48423505,-81.59139678,3,5.0,other,French,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,191,True,,,16:00:00,22:00:00,16:00:00,22:00:00,16:00:00,22:00:00,16:00:00,23:30:00,16:00:00,23:30:00,16:00:00,23:30:00
Zeppe's Pizzeria,5559 Wilson Mills Rd,41.539547,-81.4792521,1,4.0,Pizza,Italian,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,17,True,12:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,11:00:00,23:00:00
Phoenix Coffee Bar,"3000 Bridge Ave, Ste A",41.48418341,-81.70885291,1,4.5,Cafe,other,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,117,True,8:00:00,18:00:00,6:30:00,19:00:00,6:30:00,19:00:00,6:30:00,19:00:00,6:30:00,19:00:00,6:30:00,19:00:00,7:30:00,19:00:00
B and G Tavern,4150 Lorain Ave,41.4801157,-81.71461629999999,,4.5,Bar,American,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7,False,,,,,21:30:00,2:30:00,21:30:00,2:30:00,21:30:00,2:30:00,21:30:00,2:30:00,21:30:00,2:30:00
China One,2765 E 55th St,41.4832268,-81.6506821,,2.0,other,Chinese,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,,,,,,,,,,,,,,
Hyde Park Prime Steakhouse,123 W Prospect Ave,41.49750814,-81.69295939,3,4.0,Steakhouses,other,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,True,75,False,,,,,16:00:00,0:00:00,16:30:00,21:30:00,16:30:00,21:30:00,16:30:00,22:30:00,16:30:00,22:30:00
Cebars,591 E 185th St,41.59138393,-81.54980185,1,3.0,Bar,other,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8,False,14:00:00,2:00:00,14:00:00,2:00:00,14:00:00,2:00:00,14:00:00,2:00:00,14:00:00,2:00:00,14:00:00,2:00:00,14:00:00,2:00:00
Happy's Pizza,7412 Detroit Ave,41.482769899999994,-81.73624579999999,1,2.0,Pizza,other,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23,False,,,,,10:00:00,23:45:00,0:00:00,23:45:00,10:00:00,23:45:00,10:00:00,23:45:00,,
Penn Station East Coast Subs,6258 Mayfield Rd,41.5196451,-81.45405500000001,1,3.5,Sandwiches,American,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,22,False,11:30:00,20:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00
Papa John's Pizza,6649 Pearl Rd,41.3817914,-81.7799624,1,2.5,Pizza,other,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,False,,,,,,,,,,,,,,
The Rib Cage,1830 W 25th St,41.486106899999996,-81.705329,,3.5,Bar,American,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,27,False,11:30:00,0:00:00,16:00:00,0:00:00,16:00:00,0:00:00,16:00:00,2:30:00,16:00:00,2:30:00,11:30:00,2:30:00,11:30:00,2:30:00
Burger King,16511 Harvard Rd,41.450142,-81.56456800000001,1,2.5,Fast Food,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,,,,,,,,,,,,,,
Girves Brown Derby,18332 Bagley Rd,41.373934000000006,-81.830332,2,3.0,Bar,other,False,True,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,68,False,12:00:00,21:00:00,16:00:00,21:30:00,16:00:00,21:30:00,16:00:00,21:30:00,16:00:00,21:30:00,15:00:00,22:30:00,13:00:00,22:30:00
Popeyes Louisiana Kitchen,2903 Clark Ave,41.469671999999996,-81.701686,1,2.0,Fast Food,American,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,True,10:30:00,22:00:00,10:30:00,23:00:00,10:30:00,23:00:00,10:30:00,23:00:00,10:30:00,23:00:00,10:30:00,23:00:00,10:30:00,23:00:00
Moriarty's Pub,1912 E 6th St,41.500455,-81.6896589,1,3.5,Bar,other,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,22,False,,,,,,,,,,,,,,
Victoria's Deli & Restaurant,6779 Ames Rd,41.3797943,-81.74671790000001,1,3.5,Delis,American,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,17,True,7:00:00,15:00:00,7:00:00,15:00:00,7:00:00,15:00:00,7:00:00,15:00:00,7:00:00,15:00:00,7:00:00,15:00:00,7:00:00,15:00:00
Sbarro Pizza,1301 E 9th St,41.5049336,-81.6895088,,2.5,Pizza,Italian,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,,,,,,,,,,,,,,
The Wash House And Cafe,15149 Lorain Ave,41.452294099999996,-81.8029915,,5.0,Cafe,other,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,7,False,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,23:00:00,7:00:00,23:00:00
Patino's Pizza & Restaurant,14304 Puritas Ave,41.433924,-81.79446479999999,1,3.5,Pizza,other,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,,,,,,,,,,,,,,
Market Creations,1100 Superior Ave,41.50187144,-81.68624676,1,2.5,Bar,American,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,13,False,,,7:00:00,14:30:00,7:00:00,14:30:00,7:00:00,14:30:00,17:00:00,19:00:00,17:00:00,19:00:00,,
Mr. Hero,523 E 185th St,41.5935435,-81.549487,,4.5,Fast Food,other,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,,,,,,,,,,,,,,
Sans Souci Restaurant,24 Public Sq,41.498611499999996,-81.69447070000001,3,3.0,Event Planning & Services,Mediterranean,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,23,False,17:30:00,22:00:00,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,22:00:00,17:30:00,22:00:00
Susy's Soup & Deli,"1701 E 12th St, Reserve Square",41.50305896,-81.68540632,,4.5,Delis,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,,,,,,,,,,,,,,
Famous Gyro George,3965 Lee Rd,41.45145897,-81.56449288,2,2.0,other,American,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,True,,,,,,,,,,,,,,
Mr Hero,3650 W 117th St,41.4537275,-81.7694309,,2.5,Sandwiches,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,,,,,,,,,,,,,,
Urban Kitchen & Deli,9751 Chester Ave,41.505688,-81.61949,1,4.5,Delis,other,False,True,True,True,False,True,False,True,True,True,False,False,False,False,True,True,False,88,False,,,,,8:00:00,20:30:00,8:00:00,20:30:00,8:00:00,20:30:00,8:00:00,20:30:00,9:00:00,20:30:00
Yours Truly Restaurants,13228 Shaker Sq,41.483483,-81.589566,1,3.0,Burgers,American,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,93,False,7:30:00,15:00:00,6:30:00,15:00:00,6:30:00,15:00:00,6:30:00,15:00:00,6:30:00,15:00:00,6:30:00,15:00:00,6:30:00,15:00:00
Melt Ballpark,"2401 Ontario St, Right Field District",41.49634163,-81.68408373,2,2.0,Sandwiches,American,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7,False,,,,,,,,,,,,,,
Slyman's Restaurant,3106 Saint Clair Ave NE,41.5128706,-81.6712426,2,4.5,Sandwiches,American,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,457,False,,,6:00:00,14:30:00,6:00:00,14:30:00,6:00:00,14:30:00,6:00:00,14:30:00,6:00:00,14:30:00,,
Au Bon Pain,200 Public Sq,41.49976936,-81.6923346,1,3.0,Fast Food,other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,,,,,,,,,,,,,,
